rule_id,priority,mode,target_char,phrase,expected_reading,excluded_phrases,source,source_url,note,pdf_contains,evidence_level
V35-CHONG-WEI,155,derived,重,重圍,ㄔㄨㄥˊ,,一字多音-字典檔_marked.xlsx,,專案字典在ㄔㄨㄥˊ義群明列「重複、重來、萬重山」；「重圍」表示多重包圍，與層疊／多重義一致，列 derived 詞境，不使用PDF實際音反推。,,derived_lexical
V35-CHONG-ZU,155,derived,重,重組,ㄔㄨㄥˊ,,一字多音-字典檔_marked.xlsx,,專案字典在ㄔㄨㄥˊ義群明列「重複、重來」；「重組」表示再次／重新組合，列 derived 詞境，不使用PDF實際音反推。,,derived_lexical
V36-XBOOK-4D-KUZI,360,exact,子,褲子,˙ㄗ,,專案一字多音字典＋四下完整詞境,,跨冊 exact 提升：「子」作名詞詞尾讀輕聲。；原規則已由專案字典／完整詞境獨立建立，本冊僅因完整詞語完全相同而沿用，不參照本冊 PDF 實際注音。,,crossbook_exact
V36-XBOOK-4D-224,280,exact,種,這種,ㄓㄨㄥˇ,,專案一字多音字典＋四下完整詞境,,跨冊 exact 提升：依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。；原規則已由專案字典／完整詞境獨立建立，本冊僅因完整詞語完全相同而沿用，不參照本冊 PDF 實際注音。,,crossbook_exact
V36-XBOOK-4D-162,280,exact,假,假如,ㄐㄧㄚˇ,,專案一字多音字典＋四下完整詞境,,跨冊 exact 提升：依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。；原規則已由專案字典／完整詞境獨立建立，本冊僅因完整詞語完全相同而沿用，不參照本冊 PDF 實際注音。,,crossbook_exact
V36-XBOOK-4D-061,280,exact,一,一瓶,ㄧˋ,,專案一字多音字典＋四下完整詞境,,跨冊 exact 提升：依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。；原規則已由專案字典／完整詞境獨立建立，本冊僅因完整詞語完全相同而沿用，不參照本冊 PDF 實際注音。,,crossbook_exact
V36-XBOOK-4D-212,280,exact,毒,病毒,ㄉㄨˊ,,專案一字多音字典＋四下完整詞境,,跨冊 exact 提升：依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。；原規則已由專案字典／完整詞境獨立建立，本冊僅因完整詞語完全相同而沿用，不參照本冊 PDF 實際注音。,,crossbook_exact
V36-XBOOK-4D-211,280,exact,毒,消毒,ㄉㄨˊ,,專案一字多音字典＋四下完整詞境,,跨冊 exact 提升：依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。；原規則已由專案字典／完整詞境獨立建立，本冊僅因完整詞語完全相同而沿用，不參照本冊 PDF 實際注音。,,crossbook_exact
V36-XBOOK-4D-025,280,exact,處,好處,ㄔㄨˋ,好處理,專案一字多音字典＋四下完整詞境,,跨冊 exact 提升：依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。；原規則已由專案字典／完整詞境獨立建立，本冊僅因完整詞語完全相同而沿用，不參照本冊 PDF 實際注音。；詞界防護：若字面「好處」其實位於「好處理／好好處理」中的「處理」，禁止命中。,,crossbook_exact
V36-XBOOK-4D-135,280,exact,著,拿著,˙ㄓㄜ,,專案一字多音字典＋四下完整詞境,,跨冊 exact 提升：依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。；原規則已由專案字典／完整詞境獨立建立，本冊僅因完整詞語完全相同而沿用，不參照本冊 PDF 實際注音。,,crossbook_exact
V36-XBOOK-4D-178,280,exact,更,更換,ㄍㄥ,,專案一字多音字典＋四下完整詞境,,跨冊 exact 提升：依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。；原規則已由專案字典／完整詞境獨立建立，本冊僅因完整詞語完全相同而沿用，不參照本冊 PDF 實際注音。,,crossbook_exact
V36-XBOOK-4D-007,280,exact,子,哨子,˙ㄗ,,專案一字多音字典＋四下完整詞境,,跨冊 exact 提升：依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。；原規則已由專案字典／完整詞境獨立建立，本冊僅因完整詞語完全相同而沿用，不參照本冊 PDF 實際注音。,,crossbook_exact
V36-XBOOK-4D-041,280,exact,數,數量,ㄕㄨˋ,,專案一字多音字典＋四下完整詞境,,跨冊 exact 提升：依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。；原規則已由專案字典／完整詞境獨立建立，本冊僅因完整詞語完全相同而沿用，不參照本冊 PDF 實際注音。,,crossbook_exact
V36-XBOOK-4D-066,280,exact,量,數量,ㄌㄧㄤˋ,,專案一字多音字典＋四下完整詞境,,跨冊 exact 提升：依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。；原規則已由專案字典／完整詞境獨立建立，本冊僅因完整詞語完全相同而沿用，不參照本冊 PDF 實際注音。,,crossbook_exact
V36-XBOOK-4D-124,280,exact,九,九宮格,ㄐㄧㄡˇ,,專案一字多音字典＋四下完整詞境,,跨冊 exact 提升：依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。；原規則已由專案字典／完整詞境獨立建立，本冊僅因完整詞語完全相同而沿用，不參照本冊 PDF 實際注音。,,crossbook_exact
V36-XBOOK-4D-154,280,exact,中,命中,ㄓㄨㄥˋ,,專案一字多音字典＋四下完整詞境,,跨冊 exact 提升：依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。；原規則已由專案字典／完整詞境獨立建立，本冊僅因完整詞語完全相同而沿用，不參照本冊 PDF 實際注音。,,crossbook_exact
V36-XBOOK-4D-043,280,exact,數,數字,ㄕㄨˋ,,專案一字多音字典＋四下完整詞境,,跨冊 exact 提升：依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。；原規則已由專案字典／完整詞境獨立建立，本冊僅因完整詞語完全相同而沿用，不參照本冊 PDF 實際注音。,,crossbook_exact
V36-XBOOK-4D-097,280,exact,空,空位,ㄎㄨㄥˋ,,專案一字多音字典＋四下完整詞境,,跨冊 exact 提升：依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。；原規則已由專案字典／完整詞境獨立建立，本冊僅因完整詞語完全相同而沿用，不參照本冊 PDF 實際注音。,,crossbook_exact
V36-XBOOK-4D-050,280,exact,轉,轉體,ㄓㄨㄢˇ,,專案一字多音字典＋四下完整詞境,,跨冊 exact 提升：依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。；原規則已由專案字典／完整詞境獨立建立，本冊僅因完整詞語完全相同而沿用，不參照本冊 PDF 實際注音。,,crossbook_exact
V36-XBOOK-4D-001,280,exact,子,毽子,˙ㄗ,,專案一字多音字典＋四下完整詞境,,跨冊 exact 提升：依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。；原規則已由專案字典／完整詞境獨立建立，本冊僅因完整詞語完全相同而沿用，不參照本冊 PDF 實際注音。,,crossbook_exact
V36-ZI-棗子,190,exact,子,棗子,˙ㄗ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,「子」在此為白話名詞詞尾；專案字典的白話詞尾組明列脖子、拍子、傻子等。；未使用 PDF 實際注音反推。,,derived_lexical
V36-ZI-柿子,190,exact,子,柿子,˙ㄗ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,「子」在此為白話名詞詞尾；專案字典的白話詞尾組明列脖子、拍子、傻子等。；未使用 PDF 實際注音反推。,,derived_lexical
V36-ZI-柚子,190,exact,子,柚子,˙ㄗ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,「子」在此為白話名詞詞尾；專案字典的白話詞尾組明列脖子、拍子、傻子等。；未使用 PDF 實際注音反推。,,derived_lexical
V36-ZI-盤子,190,exact,子,盤子,˙ㄗ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,「子」在此為白話名詞詞尾；專案字典的白話詞尾組明列脖子、拍子、傻子等。；未使用 PDF 實際注音反推。,,derived_lexical
V36-ZI-蠍子,190,exact,子,蠍子,˙ㄗ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,「子」在此為白話名詞詞尾；專案字典的白話詞尾組明列脖子、拍子、傻子等。；未使用 PDF 實際注音反推。,,derived_lexical
V36-ZI-骰子,190,exact,子,骰子,˙ㄗ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,「子」在此為白話名詞詞尾；專案字典的白話詞尾組明列脖子、拍子、傻子等。；未使用 PDF 實際注音反推。,,derived_lexical
V36-YI-CHACHI,205,exact,一,一茶匙,ㄧˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,「茶」為二聲；依專案「一」規則，一、二、三聲前讀ㄧˋ。；未使用 PDF 實際注音反推。,,derived_lexical
V36-YI-ZHANGXIN,205,exact,一,一掌心,ㄧˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,「掌」為三聲；依專案「一」規則，一、二、三聲前讀ㄧˋ。；未使用 PDF 實際注音反推。,,derived_lexical
V36-YI-QIAN,205,exact,一,一前,ㄧˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,「前」為二聲；依專案「一」變調規則。；未使用 PDF 實際注音反推。,,derived_lexical
V36-YI-HOU,205,exact,一,一後,ㄧˊ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,「後」為四聲；依專案「一」變調規則。；未使用 PDF 實際注音反推。,,derived_lexical
V36-YI-XIAOKOU,205,exact,一,一小口,ㄧˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,「小」為三聲；依專案「一」變調規則。；未使用 PDF 實際注音反推。,,derived_lexical
V36-YI-YIMIAN,205,exact,一,一面,ㄧˊ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,「面」為四聲；依專案「一」變調規則。；未使用 PDF 實際注音反推。,,derived_lexical
V36-YI-YI,170,exact,一,一一,ㄧ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,「一一」表示逐一／一個一個，兩個「一」均採序列本調；保守限定完整詞形。；未使用 PDF 實際注音反推。,,derived_lexical
V36-ZHUAN-ZHUANHUAN,205,exact,轉,轉換,ㄓㄨㄢˇ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,字典ㄓㄨㄢˇ義群為轉向、轉交、轉學等方向／狀態改變義。；未使用 PDF 實際注音反推。,,derived_lexical
V36-ZHUAN-ZHUANQUAN,215,exact,轉,轉圈圈,ㄓㄨㄢˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,字典ㄓㄨㄢˋ義群直接列「轉圈兒、團團轉、自轉、公轉」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-ZHUAN-ZHUANCHENGGONG,175,exact,轉,轉成功,ㄓㄨㄢˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,句中承接「利用雙手的力量轉圈圈」，仍為旋轉動作義；限定完整短語。；未使用 PDF 實際注音反推。,,derived_lexical
V36-ZHUAN-ZHUANCHU,165,exact,轉,轉出活力,ㄓㄨㄢˇ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,此處為使動／結果「轉出」而非自轉、公轉類持續旋轉；限定完整短語。；未使用 PDF 實際注音反推。,,derived_lexical
V36-ZHUAN-NIUZHUAN,205,exact,轉,扭轉,ㄓㄨㄢˇ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,「扭轉」為改變方向／局勢義，對應字典ㄓㄨㄢˇ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-GONG-共享,190,exact,共,共享,ㄍㄨㄥˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,字典ㄍㄨㄥˋ義群明列「禍福與共、共同、共計、共識、共有」；此處同為共同／總計義。；未使用 PDF 實際注音反推。,,derived_lexical
V36-GONG-共用,190,exact,共,共用,ㄍㄨㄥˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,字典ㄍㄨㄥˋ義群明列「禍福與共、共同、共計、共識、共有」；此處同為共同／總計義。；未使用 PDF 實際注音反推。,,derived_lexical
V36-GONG-共食,190,exact,共,共食,ㄍㄨㄥˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,字典ㄍㄨㄥˋ義群明列「禍福與共、共同、共計、共識、共有」；此處同為共同／總計義。；未使用 PDF 實際注音反推。,,derived_lexical
V36-GONG-共顆,190,exact,共,共顆,ㄍㄨㄥˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,字典ㄍㄨㄥˋ義群明列「禍福與共、共同、共計、共識、共有」；此處同為共同／總計義。；未使用 PDF 實際注音反推。,,derived_lexical
V36-DE-撐得久,225,exact,得,撐得久,˙ㄉㄜ,,一字多音-字典檔_marked.xlsx,,字典直接明列助詞例「跑得高、跳得遠」；此處同為動詞＋得＋補語。；完整詞語／語法功能直接對應字典讀音群，不使用 PDF 實際注音。,,dictionary_exact_context
V36-DE-拋得更好,225,exact,得,拋得更好,˙ㄉㄜ,,一字多音-字典檔_marked.xlsx,,字典直接明列助詞例「跑得高、跳得遠」；此處同為動詞＋得＋補語。；完整詞語／語法功能直接對應字典讀音群，不使用 PDF 實際注音。,,dictionary_exact_context
V36-DE-接得更棒,225,exact,得,接得更棒,˙ㄉㄜ,,一字多音-字典檔_marked.xlsx,,字典直接明列助詞例「跑得高、跳得遠」；此處同為動詞＋得＋補語。；完整詞語／語法功能直接對應字典讀音群，不使用 PDF 實際注音。,,dictionary_exact_context
V36-DE-傳得更遠,225,exact,得,傳得更遠,˙ㄉㄜ,,一字多音-字典檔_marked.xlsx,,字典直接明列助詞例「跑得高、跳得遠」；此處同為動詞＋得＋補語。；完整詞語／語法功能直接對應字典讀音群，不使用 PDF 實際注音。,,dictionary_exact_context
V36-DE-KEDE,200,exact,得,可得,ㄉㄜˊ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,「可得／隨手可得」為取得、得到義，對應字典ㄉㄜˊ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-SHU-天數,190,exact,數,天數,ㄕㄨˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,表示數目／數量的名詞義，對應字典「數目、數學」ㄕㄨˋ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-SHU-數量,190,exact,數,數量,ㄕㄨˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,表示數目／數量的名詞義，對應字典「數目、數學」ㄕㄨˋ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-SHU-步數,190,exact,數,步數,ㄕㄨˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,表示數目／數量的名詞義，對應字典「數目、數學」ㄕㄨˋ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-SHU-數字,190,exact,數,數字,ㄕㄨˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,表示數目／數量的名詞義，對應字典「數目、數學」ㄕㄨˋ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-SHU-星星數,190,exact,數,星星數,ㄕㄨˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,表示數目／數量的名詞義，對應字典「數目、數學」ㄕㄨˋ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-SHU-DASHENG,180,exact,數,大聲數,ㄕㄨˇ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,此處為逐一點數的動詞義，對應字典ㄕㄨˇ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-WEI-為書包減重,200,exact,為,為書包減重,ㄨㄟˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,介詞「為了／替／對」義，對應字典「為民服務、為甚麼」ㄨㄟˋ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-WEI-為各位介紹,200,exact,為,為各位介紹,ㄨㄟˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,介詞「為了／替／對」義，對應字典「為民服務、為甚麼」ㄨㄟˋ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-WEI-為病患,200,exact,為,為病患,ㄨㄟˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,介詞「為了／替／對」義，對應字典「為民服務、為甚麼」ㄨㄟˋ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-WEI-BUBU,190,exact,為,步步為營,ㄨㄟˊ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,固定成語中「為」作成／設為之義，對應ㄨㄟˊ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-WEI-SHI,185,exact,為,保持者為,ㄨㄟˊ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,判斷／等同「是」義，對應ㄨㄟˊ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-ZHE-SHUI,235,exact,著,睡不著,ㄓㄠˊ,,一字多音-字典檔_marked.xlsx,,字典ㄓㄠˊ義群直接列「睡著了、打著了」。；完整詞語／語法功能直接對應字典讀音群，不使用 PDF 實際注音。,,dictionary_exact_context
V36-ZHE-順著,185,exact,著,順著,˙ㄓㄜ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,持續／附著／接續的助詞用法，對應字典輕聲「坐著、你且慢著」義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-ZHE-蹲著,185,exact,著,蹲著,˙ㄓㄜ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,持續／附著／接續的助詞用法，對應字典輕聲「坐著、你且慢著」義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-ZHE-接著,185,exact,著,接著,˙ㄓㄜ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,持續／附著／接續的助詞用法，對應字典輕聲「坐著、你且慢著」義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-ZHE-拿著,185,exact,著,拿著,˙ㄓㄜ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,持續／附著／接續的助詞用法，對應字典輕聲「坐著、你且慢著」義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-ZHE-循著,185,exact,著,循著,˙ㄓㄜ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,持續／附著／接續的助詞用法，對應字典輕聲「坐著、你且慢著」義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-ZHE-隔著,185,exact,著,隔著,˙ㄓㄜ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,持續／附著／接續的助詞用法，對應字典輕聲「坐著、你且慢著」義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-CHU-處境,190,exact,處,處境,ㄔㄨˇ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,處於／身處義，對應字典「相處、處理、設身處地」ㄔㄨˇ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-CHU-處在,190,exact,處,處在,ㄔㄨˇ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,處於／身處義，對應字典「相處、處理、設身處地」ㄔㄨˇ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-CHU-好處,190,exact,處,好處,ㄔㄨˋ,好處理,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,處所／地方或益處名詞義，對應字典「住處、益處」ㄔㄨˋ義群。；未使用 PDF 實際注音反推。；詞界防護：若字面「好處」其實位於「好處理／好好處理」中的「處理」，禁止命中。,,derived_lexical
V36-CHU-暗處,190,exact,處,暗處,ㄔㄨˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,處所／地方或益處名詞義，對應字典「住處、益處」ㄔㄨˋ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-ZHONG-船中,200,exact,中,船中,ㄓㄨㄥ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,空間／範圍內的方位詞義，保守限定名詞＋中，不套用字典「中的」命中義。；未使用 PDF 實際注音反推。,,derived_lexical
V36-ZHONG-展演中,200,exact,中,展演中,ㄓㄨㄥ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,空間／範圍內的方位詞義，保守限定名詞＋中，不套用字典「中的」命中義。；未使用 PDF 實際注音反推。,,derived_lexical
V36-DAN-PAODAN,205,exact,彈,炮彈,ㄉㄢˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,彈藥名詞義，對應字典ㄉㄢˋ義群「彈道、炸彈」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-TAN-TANJIE,190,exact,彈,彈接,ㄊㄢˊ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,彈起／彈動的動作義，對應字典ㄊㄢˊ義群「彈簧、彈性」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-QIANG-神槍手,205,exact,槍,神槍手,ㄑㄧㄤ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,器械「槍」義，對應字典ㄑㄧㄤ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-QIANG-持槍,205,exact,槍,持槍,ㄑㄧㄤ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,器械「槍」義，對應字典ㄑㄧㄤ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-XIE-排泄,205,exact,泄,排泄,ㄒㄧㄝˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,排出／泄出義，對應字典ㄒㄧㄝˋ義群「發泄、泄漏」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-PAO-炮擊,205,exact,炮,炮擊,ㄆㄠˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,火炮／炮彈之武器義，對應字典ㄆㄠˋ義群「鞭炮、炮彈、炮竹」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-ZHONG-每種,200,exact,種,每種,ㄓㄨㄥˇ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,種類義，對應字典ㄓㄨㄥˇ義群「種子、種類」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-ZHONG-多種,200,exact,種,多種,ㄓㄨㄥˇ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,種類義，對應字典ㄓㄨㄥˇ義群「種子、種類」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-TOU-頭上,195,exact,頭,頭上,ㄊㄡˊ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,實義名詞「頭」而非詞尾輕聲，對應字典ㄊㄡˊ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-TOU-拳頭,265,exact,頭,拳頭,˙ㄊㄡ,,教育部《國語辭典簡編本》2021,https://dict.concised.moe.edu.tw/dictView.jsp?ID=26093&la=0&powerMode=0,教育部完整詞條「拳頭」標音ㄑㄩㄢˊ ˙ㄊㄡ；修正 v3.6 將「頭」誤判為本調的 derived_lexical 規則。,,moe_direct
V36-TOU-頭後方,195,exact,頭,頭後方,ㄊㄡˊ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,實義名詞「頭」而非詞尾輕聲，對應字典ㄊㄡˊ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-HA-HAHA,225,exact,哈,哈哈,ㄏㄚ,,一字多音-字典檔_marked.xlsx,,字典ㄏㄚ義群直接列「哈哈大笑」。；完整詞語／語法功能直接對應字典讀音群，不使用 PDF 實際注音。,,dictionary_exact_context
V36-DONG-RUDONG,200,exact,洞,入洞,ㄉㄨㄥˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,洞穴／孔洞名詞義，對應字典ㄉㄨㄥˋ義群「山洞、洞房」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-SKIP-WANGXIAOJI,500,skip,王,王小吉,,,115國小健體3上課本專名,,教材人物姓名；專名不以一般字典義項自動判讀。,115國小健體3上課本,source_specific_name
V36-SKIP-LINLIYU,500,skip,麗,林麗玉,,,115國小健體3上課本專名,,教材人物姓名；專名不以一般字典義項自動判讀。,115國小健體3上課本,source_specific_name
V36-SKIP-USAIN,500,skip,塞,尤塞恩,,,115國小健體3上課本專名,,外國人名「尤塞恩」；專名不以一般字典義項自動判讀。,115國小健體3上課本,source_specific_name
V36-WANG-WANGGUO,200,exact,王,王國,ㄨㄤˊ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,國王／王國的君王、國家詞義，對應字典ㄨㄤˊ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-QIAO-WUGUI,190,exact,翹,烏龜翹,ㄑㄧㄠˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,專案字典標記：口語詞讀ㄑㄧㄠˋ，並列「翹辮子、翹翹板」。活動口令「烏龜翹」屬口語動作名。；未使用 PDF 實際注音反推。,,derived_lexical
V36-HAO-9號,210,exact,號,9號,ㄏㄠˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,數字後的號碼／編號義，對應字典ㄏㄠˋ義群「號碼、記號」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-HAO-5號,210,exact,號,5號,ㄏㄠˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,數字後的號碼／編號義，對應字典ㄏㄠˋ義群「號碼、記號」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-CHANG-ZHANGAO,210,exact,長,長高,ㄓㄤˇ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,生長義，對應字典ㄓㄤˇ義群「生長」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-CHANG-ZHANGZHUANG,200,exact,長,長壯,ㄓㄤˇ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,成長／生長義，對應字典ㄓㄤˇ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-CHANG-LACHANG,200,exact,長,拉長,ㄔㄤˊ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,長短／長度義，對應字典ㄔㄤˊ義群「長短」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-JING-肩頸,205,exact,頸,肩頸,ㄐㄧㄥˇ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,身體頸部義，對應字典ㄐㄧㄥˇ義群「頸項」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-JING-頸肩,205,exact,頸,頸肩,ㄐㄧㄥˇ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,身體頸部義，對應字典ㄐㄧㄥˇ義群「頸項」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-LIANG-CHANLIANG,200,exact,量,產量,ㄌㄧㄤˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,數量／容量的名詞義，對應字典ㄌㄧㄤˋ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-GU-軟骨,205,exact,骨,軟骨,ㄍㄨˇ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,骨骼實義，對應字典ㄍㄨˇ義群「骨骼、骨肉」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-GU-筋骨,205,exact,骨,筋骨,ㄍㄨˇ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,骨骼實義，對應字典ㄍㄨˇ義群「骨骼、骨肉」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-QI-SHUANGJIN,195,exact,齊,雙巾齊發,ㄑㄧˊ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,一同／整齊並發義，對應字典ㄑㄧˊ義群「整齊、齊備、齊唱」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-DAO-DAORU,205,exact,倒,倒入,ㄉㄠˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,向容器內傾倒的動作義，對應字典ㄉㄠˋ義群「倒垃圾」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-CHUAN-CHUANQIU,215,exact,傳,傳球,ㄔㄨㄢˊ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,傳遞義，對應字典ㄔㄨㄢˊ義群；並與既有「左傳」跨詞界防護一致。；未使用 PDF 實際注音反推。,,derived_lexical
